Batch No,SSE,Silhouette Score,Accuracy
597,978.949594601009,0.0026923129659510055,0.514
598,979.0850271251375,0.0008095338497273858,0.486
599,973.405178888592,0.004440351806741747,0.493
600,977.3467374522339,0.002356668655871572,0.482
601,981.6577922043185,0.0017593486149331075,0.516
602,976.4068887117116,0.003006789416378105,0.505
603,976.1334571294332,0.0033653397134196543,0.494
604,972.8763427767879,0.004109976131341972,0.515
605,972.6777388403206,0.004703694926505331,0.53
606,974.9713204088641,0.003681096870248182,0.487
607,980.020807736174,0.0029379407817057305,0.464
608,979.9808783118767,0.002387959277491582,0.484
609,969.8634179748559,0.005067997371465493,0.505
610,978.5909975164343,0.002486192374174017,0.521
611,975.65405748772,0.0034051627673194833,0.492
612,974.5949161401195,0.0033300959218002823,0.515
613,973.5749591666363,0.004369471083869129,0.489
614,979.933395193901,0.002147522586970521,0.514
615,976.7086775370537,0.0025858426594409633,0.506
616,979.7146652919685,0.0006166258957898528,0.518
617,974.5084661270035,0.003783106001563047,0.482
618,977.1177646587782,0.0024806720496946847,0.5
619,976.1722149302891,0.0037183896532130872,0.496
620,975.3895403081027,0.002946211559908866,0.51
621,973.4832908713714,0.003960934572757674,0.486
622,976.423404039505,0.0030539674125664063,0.484
623,974.8774963985568,0.003765296634839516,0.496
624,978.7445537527939,0.0034204162032824164,0.494
625,980.0270524904629,0.0023296225326822455,0.485
626,972.3166910252858,0.005255546172399217,0.46
627,981.5990042823247,0.002764206348481399,0.53
628,980.1019484016637,0.0026045875067350244,0.497
629,981.151242120899,0.0014841978481613194,0.477
630,972.4409713689256,0.004864989798257266,0.49
631,974.6896071956451,0.004922890559210633,0.499
632,975.0966947465413,0.003704431273022769,0.478
633,976.0616537351291,0.003721689551325202,0.491
634,972.5158860926429,0.005278356299372273,0.507
635,978.3427237232916,0.0018754516618518546,0.505
636,978.4451959216898,0.0023103435288311268,0.476
637,976.1175156680424,0.004304096745497352,0.486
638,978.7427796082225,0.0015744588781020435,0.495
639,979.0087636991716,0.0006903091918711346,0.476
640,974.36893726197,0.004003423132209689,0.484
641,979.0589072507737,0.0014099574803198372,0.491
642,980.9080773340013,0.0029115671800015973,0.497
643,978.8020833485447,0.0019728537971023916,0.493
644,975.51710861957,0.004496407435178001,0.478
645,973.9012835185408,0.004093858871478902,0.483
646,974.312354585591,0.004076500552287992,0.52
647,977.3408461723554,0.0011300927345597963,0.504
648,980.5782353828658,0.00012456659736963187,0.485
649,976.2795702091851,0.004325057834121086,0.462
650,972.7934709939484,0.0041083543375434635,0.503
651,970.3600667563869,0.005869294214589894,0.497
652,975.2040232952902,0.002425870987271021,0.507
653,977.4169313134421,0.0015842130485555143,0.525
654,977.2932596963343,0.0043670826710773564,0.508
655,980.740395181095,0.0016858280629478187,0.5
656,975.4057698518442,0.0033631712976705786,0.522
657,976.4505118661019,0.00309899503797649,0.505
658,976.4667421452829,0.0018195988795655898,0.489
659,979.2842454883596,0.001671841323566126,0.489
660,978.8165974224478,0.0026734045535564744,0.492
661,974.5805486102522,0.003235378701602068,0.483
662,975.5585070430695,0.0035283403515003783,0.503
663,973.7155782703916,0.003120199290741459,0.507
664,974.8331980769792,0.003807409477749686,0.504
665,976.7305879520538,0.0029590195389204723,0.488
666,978.715325203342,0.001680300154151845,0.5
667,976.8242780132244,0.003964744819033928,0.477
668,976.5761169970064,0.004597090623593581,0.493
669,974.8369882324901,0.0030150832703235222,0.487
670,976.7222500550455,0.0036491053964195367,0.514
671,978.8697344191197,0.0019578631808565864,0.521
672,974.9020992768387,0.004116216239856639,0.523
673,975.1251444477944,0.003587188841907587,0.512
674,973.9850910293173,0.004407161216236848,0.487
675,977.3295438803549,0.003922758069796701,0.485
676,977.5162658742673,0.0029181621754082406,0.502
677,973.9204034909304,0.003817963702394856,0.504
678,976.0317303509494,0.00484293152284719,0.49
679,978.6019615737151,0.0031559956025834644,0.485
680,976.7529538980497,0.003465464387483163,0.489
681,978.3927093887137,0.0011582948651969005,0.497
682,978.9465962634241,0.002734140262268135,0.493
683,978.2001018032864,0.0026247798198425465,0.462
684,974.5866885321739,0.002373873447771678,0.486
685,976.6750748219029,0.002506228765333752,0.525
686,975.026400082126,0.003208783988904319,0.503
687,975.2181401588978,0.004584755316118917,0.497
688,977.6556998869268,0.004127616522612353,0.48
689,977.6469630106633,0.003801834219236546,0.502
690,976.4837698728218,0.002729719092369282,0.488
691,975.6366323397122,0.002139444096505545,0.486
692,973.8169173012459,0.003497625035400197,0.502
693,977.636846624702,0.002961931655084645,0.513
694,975.0461793407003,0.003961183682129504,0.497
695,975.8709170453843,0.005306678199060195,0.495
696,975.5316531591534,0.004046877296103494,0.507
697,978.5590334984947,0.0030533637534081166,0.494
698,976.3900716393667,0.0036112877490835993,0.478
699,976.6117096908667,0.004401319611290546,0.506
700,971.9057026045916,0.004548848197307805,0.489
701,978.2499360177094,0.0026344763723927297,0.491
702,976.4484145991685,0.0019954417668196496,0.466
703,978.7883331274016,0.0033351927598568613,0.49
704,971.3121439933687,0.005442539297216715,0.495
705,974.4003450153804,0.002711115560795663,0.478
706,976.2545154590902,0.003036702647549029,0.475
707,974.9211342807387,0.003918852594278854,0.48
708,976.7569189041324,0.0026676279318774603,0.475
709,976.3446219442744,0.0026861270950546555,0.489
710,978.4654096431112,0.0028129901519427856,0.502
711,978.4319125994062,0.001027914641206312,0.52
712,978.9385979500125,0.0033421345547438586,0.508
713,978.0095265709384,0.0034926009036090476,0.484
714,975.74236275915,0.0014602288694220752,0.495
715,976.3069986332362,0.003665068372528057,0.506
716,975.884453909413,0.003961558900481275,0.527
717,981.3414698881406,0.002184512514654548,0.513
718,973.2195424362669,0.00468515811524713,0.514
719,976.9790405874885,0.002491617504630222,0.498
720,980.3582808776197,0.0024390763322939407,0.48
721,979.4111767373454,0.002523410689281266,0.498
722,970.8065060272438,0.005490239565110919,0.491
723,981.1489980818268,0.0014621181823366398,0.485
724,976.6836952575818,0.001900181519242942,0.504
725,978.3947178246794,0.0020522854825602743,0.454
726,971.7243098050668,0.004208337304198089,0.503
727,978.125168869364,0.002035917004915071,0.477
728,976.9531983250038,0.002363165719555558,0.479
729,980.0533397210647,0.0012708197048433181,0.479
730,975.7907739942187,0.003646748089031075,0.474
731,975.0783979702875,0.0027304401533496995,0.507
732,975.0931039400746,0.0018835852237481501,0.483
733,979.5164593304175,0.0029152772211343,0.49
734,974.3739325889183,0.0035678963693002606,0.494
735,973.6322255173206,0.005191609526609266,0.498
736,975.9045676676594,0.0032785493120903045,0.525
737,976.9181018499914,0.002983350316802908,0.522
738,979.7276986274564,0.0023447608119082862,0.494
739,975.6405775418343,0.0031377193611985517,0.528
740,979.6706252087909,0.002084084460631019,0.504
741,978.0564135695207,0.0025206029881539057,0.474
742,977.0179305324322,0.00456170782813348,0.52
743,976.23276362823,0.0017078509989674646,0.488
744,975.5480632954173,0.003938314620076302,0.49
745,978.590946514883,0.0032711481197853194,0.52
746,979.7171666883983,0.0005543359849928404,0.477
747,969.4559029315719,0.005094519776102576,0.484
748,978.5600575346136,0.0026452729241736293,0.477
749,977.885152525618,0.0003530100479405286,0.499
750,979.1128474234645,0.0021910166692889277,0.487
751,976.7919877846517,0.0032173517601336975,0.461
752,974.7088784814198,0.0036991616779263655,0.493
753,976.5341959015784,0.005156868005515724,0.499
754,973.3792149019112,0.00390742603750446,0.525
755,977.3754754684766,0.003389595005336683,0.507
756,977.7410734181224,0.0025513219594323106,0.5
757,975.5312203414669,0.004025554491102433,0.487
758,974.8550942593337,0.0035180697785158867,0.498
759,980.4636836363369,0.0019269915999397301,0.517
760,977.0483447240615,0.002535256078692305,0.521
761,975.6444227039933,0.0036958841577334257,0.502
762,975.8051565944797,0.0039025607903625044,0.498
763,978.0661221461984,0.001718427636448249,0.493
764,974.8749497998691,0.0034422089878867485,0.511
765,973.4695284469337,0.0037032908462502293,0.508
766,976.4234273181228,0.00397523450709207,0.527
767,977.4245880717833,0.003967230495285843,0.489
768,972.322628189012,0.005678135627660102,0.5
769,978.0367253903357,0.002535708200922232,0.508
770,972.4691204911977,0.0050814741058919765,0.504
771,975.0179166639986,0.0031148024551722105,0.491
772,980.2833787274716,0.0024302524801294426,0.504
773,975.5179818590209,0.003516755882825158,0.513
774,974.777813018932,0.00387956119309038,0.516
775,978.0002374680387,0.003271802912579874,0.485
776,978.0375898461475,0.0024790155168241085,0.511
777,979.3421109539931,0.0024862525525248566,0.493
778,973.7966720815825,0.0038134493264917043,0.509
779,980.3739736857981,0.0020118185349943998,0.525
780,977.6620521980632,0.0028954829088811084,0.493
781,977.7761029506657,0.0005447019493794425,0.496
782,976.9676204516162,0.0034026557781485665,0.514
783,977.661996356784,0.00297966494965659,0.511
784,973.9350064298949,0.003332087184176457,0.507
785,975.7857855799298,0.002247670895428284,0.491
786,977.7081046453778,0.002440310903553081,0.494
787,981.0109737790722,0.0016859277402139626,0.496
788,973.4740650722944,0.005627927429422459,0.53
789,975.8726834354705,0.003720251560370781,0.483
790,979.6810844076572,0.0012207759719796499,0.496
791,976.9127354153228,0.002994187492616832,0.498
792,973.0935459174642,0.0036663218396736593,0.497
793,979.0759431953882,0.0028027852114261807,0.487
794,976.5208763181529,0.002897615032277804,0.508
795,978.2177321128535,0.0029646052885390155,0.48
796,975.9677780675574,0.003302413772830585,0.505
797,974.0737413786649,0.0032459773046080126,0.495
798,972.2671459771683,0.004581725405284599,0.498
799,973.6551552297152,0.003595522859777923,0.493
800,971.6540817797687,0.004773594482502487,0.484
801,976.7349266268925,0.003510661704827144,0.485
802,977.3650496327543,0.0027070862535423937,0.519
803,972.9264824564489,0.003601558258774804,0.521
804,975.1027974400621,0.003339435099708921,0.503
805,977.7569182098637,0.003043160819392101,0.517
806,976.1806906176462,0.0020834435379384524,0.488
807,978.9001100409362,0.0016789069206319166,0.501
808,976.8182258307352,0.003210137953492926,0.472
809,974.4943737658075,0.0037224133540773403,0.496
810,977.3928251193291,0.004990825519050859,0.472
811,977.7444702806779,0.003031868331788829,0.497
812,974.2433721449928,0.0036595125337566268,0.508
813,974.2525328484527,0.00421980212916581,0.497
814,979.3023244542064,0.001990879313154544,0.508
815,976.017679013045,0.004029945761432222,0.507
816,975.2068540198592,0.005465554649376838,0.511
817,977.364931367976,0.0013493530102878602,0.48
818,971.8353379375344,0.0038572473356924437,0.513
819,978.1798958016408,0.0023073102152854773,0.493
820,974.743359080599,0.0031247323179431495,0.503
821,982.2680118454916,0.0029583994864543,0.531
822,976.3708389515728,0.0027703775582034024,0.456
823,977.2224631723138,0.004212705086346036,0.513
824,972.5552251297577,0.005820609422069696,0.462
825,979.7009456722016,0.0020603981654946056,0.462
826,975.1420091191444,0.004263651026645198,0.495
827,972.839670991475,0.003930592466271197,0.492
828,973.2876523052707,0.005415200696932324,0.52
829,976.5783763401671,0.003619236863724822,0.538
830,977.6907685251338,0.002711107571608148,0.51
831,974.7082776678782,0.004052662620130625,0.487
832,980.2026663705236,0.0022690846030635247,0.506
833,977.7283089915245,0.0018797649579262233,0.486
834,975.909421199545,0.003331339356087153,0.518
835,977.8359468569791,0.002479035497410588,0.498
836,977.7035990728109,0.00281126438350084,0.512
837,978.165675941168,0.002305149087130665,0.529
838,975.2295137810536,0.004075222760092757,0.489
839,976.6929500797195,0.0027747853616218996,0.494
840,972.29529083437,0.0054983380260875386,0.496
841,974.6457805534199,0.0042469847368150565,0.483
842,974.1259303473598,0.0042004188995743265,0.479
843,976.5237701002891,0.00302762231881941,0.47
844,972.7700796984252,0.0039795790185646355,0.504
845,976.6926888081531,0.004461954823215242,0.483
846,976.9359701664404,0.003252533869676945,0.482
847,976.7959854174326,0.0034274769014742976,0.494
848,971.469996013128,0.004335120903360664,0.495
849,981.1047732429574,0.00026283386007884703,0.5
850,977.6532827847554,0.002478378737584379,0.491
851,976.8741109889233,0.002393092393522322,0.524
852,978.2531765460022,0.0010959641894895257,0.485
853,973.9022645745861,0.004514178862095055,0.48
854,974.3215263125841,0.002964438070455064,0.521
855,981.2014743787843,0.001480594754265112,0.506
856,976.3581549046111,0.0030865055945801896,0.473
857,977.3041034443957,0.0027729138502065867,0.527
858,973.6982989605659,0.004068326487222088,0.501
859,974.3004869333731,0.004155066039563817,0.518
860,977.5171432557984,0.0022798101308301273,0.481
861,974.1023543319081,0.004880613453506958,0.505
862,977.0077049178208,0.001979724052312045,0.494
863,976.0118738115943,0.003434948512107435,0.49
864,977.431977711738,0.0033502673475922767,0.484
865,980.0564943353168,0.0015669915644956028,0.496
866,977.1842713746297,0.0027092996400418573,0.498
867,973.2403029127623,0.0040947826243304866,0.524
868,974.7801661307903,0.0038888903581207777,0.498
869,978.5799592778907,0.002855012862905183,0.5
870,978.047136482488,0.0026746429753803963,0.476
871,972.1311434438337,0.005494801880057672,0.475
872,980.1060806436959,0.0023351033106973123,0.461
873,975.3073780274927,0.003646593315588223,0.468
874,975.6413538106517,0.003701723885373411,0.508
875,975.347560358381,0.004563700756089461,0.469
876,975.7018658951723,0.004003094313296652,0.49
877,977.7537136837118,0.0021529366308459617,0.47
878,980.2003341021837,0.0017263611815115426,0.521
879,975.9972963333292,0.0027145828112060673,0.497
880,978.2245849323754,0.0029083874085599373,0.491
881,976.3837731094541,0.003121730529183678,0.506
882,976.4072865230914,0.0035209530152310667,0.486
883,975.0126828319148,0.0028837066349983093,0.521
884,975.8666881203887,0.003427773849468273,0.476
885,977.1385811231424,0.004046981830692691,0.511
886,976.3855800480303,0.003969783975801383,0.492
887,978.1463769889486,0.0037489130607885847,0.522
888,975.4724810889596,0.003383345748250709,0.485
889,977.1686210452503,0.003216434952574395,0.482
890,974.3399560959164,0.0035176396310680658,0.484
891,971.6886904401597,0.004384957264850607,0.497
892,977.0447523966805,0.0031009152136894603,0.462
893,974.1431814405285,0.004379918354904042,0.486
894,973.1971485059166,0.0044925144311735,0.502
895,976.708364636268,0.0021669559825345346,0.52
896,975.338551237502,0.004386490036397702,0.494
897,978.0584361681796,0.004951286193302043,0.509
898,977.7561244961623,0.0021709003718845513,0.502
899,974.8691561636797,0.005217853019819311,0.521
900,974.5462531010976,0.0028922108245431444,0.48
901,976.0354861083417,0.0038302025937798022,0.482
902,976.9234571893383,0.0006638321376053806,0.496
903,975.3902452270822,0.003858258954735703,0.479
904,974.7575568083581,0.004081506879552199,0.491
905,977.1236930493415,0.0031987341035564355,0.467
906,973.6313876753735,0.005586290312230231,0.475
907,980.0456824596392,0.0015128096585662364,0.498
908,976.8228092047746,0.0009738645812324325,0.495
909,974.0113556286909,0.0038365391409473774,0.495
910,974.034913391087,0.005049985905910951,0.489
911,976.7773926336215,0.0034003883044352373,0.472
912,975.7813593645169,0.00388366045381699,0.519
913,973.7211197650663,0.004520024483124801,0.478
914,979.5084262687069,0.001622154749349317,0.496
915,979.1272393334176,0.0031351430385950668,0.503
916,977.7451194517025,0.0020833832554673602,0.524
917,976.8092904504019,0.0027353525772238134,0.523
918,972.0348650912055,0.005731202019343815,0.506
919,979.2667622153936,0.001974338465844509,0.499
920,971.6983173531678,0.00488181130996059,0.476
921,980.4910806200622,0.0013165835758347936,0.49
922,976.1872388588058,0.0036931621135007954,0.504
923,979.4553091144268,0.0015787391643344903,0.501
924,975.0844407879235,0.0043557230536517945,0.483
925,974.898898875133,0.005181847528055766,0.482
926,981.2444144373281,0.0021821744989447673,0.509
927,979.1283767230273,0.002906611439310095,0.498
928,975.6709662098674,0.0034216401647593707,0.522
929,976.1508620889329,0.0041515941996953494,0.489
930,979.878208204573,0.0021019680648880316,0.524
931,977.5558237796322,0.00379544133036113,0.519
932,973.7079629215735,0.004983010044255022,0.476
933,978.9311646082575,0.003904637256464587,0.482
934,979.283709878022,0.0030941936284663517,0.483
935,979.9110137503004,0.002348054216854687,0.493
936,970.1456881092479,0.00427600002026449,0.497
937,975.3236722440597,0.0024056597602186676,0.48
938,978.7956840319439,0.0036475095192096793,0.501
939,981.2004630382556,0.0020732560621275196,0.482
940,978.2524758825707,0.002305355149996709,0.496
941,977.3172287769215,0.0027834437381453812,0.515
942,976.4836487407931,0.00214140330575598,0.49
943,974.3740537104741,0.004033063628271877,0.511
944,980.0563819363313,0.0015081832587968056,0.494
945,981.1865110744154,0.0008895714877930478,0.504
946,974.4025875090094,0.005330246848238287,0.48
947,977.6393201468071,0.003816447202763028,0.492
948,976.9334835577358,0.003378029075230257,0.49
949,973.1214188953107,0.004370194188419717,0.497
950,978.320555595277,0.002003370826787573,0.491
951,978.1716519819886,0.0030979358109761326,0.505
952,970.9485826791952,0.0050424909703107,0.528
953,978.225979761919,0.0041167379200969575,0.486
954,976.1916682626843,0.0026879976822604644,0.477
955,975.5038617641443,0.003973458244770203,0.491
956,975.6782550534276,0.001867019587058123,0.508
957,976.152969078134,0.0018583012393226998,0.518
958,978.5614973376455,0.0014371669596831864,0.493
959,978.847108333224,0.002964500828624727,0.497
960,977.2943863521366,0.0026898016619830733,0.501
961,973.832928056024,0.005025782375265889,0.478
962,973.2732144064428,0.0039111391582957395,0.506
963,978.2089874389765,0.004094169342169592,0.475
964,976.878382169484,0.002879280539223325,0.49
965,975.7191798537924,0.0035860734527813094,0.493
966,973.9535955897344,0.004183059659199457,0.502
967,981.5241610069902,0.0004825624687145983,0.498
968,974.8270410338575,0.004555393501620122,0.494
969,977.3610264914441,0.002930844147271142,0.475
970,977.4604564639296,0.0027659912101347687,0.489
971,981.0057303970675,0.0023478146781418232,0.504
972,977.5693791482572,0.002081199668590846,0.523
973,973.7940820021917,0.00349482133584236,0.466
974,977.4179774573302,0.005387576778999534,0.5
975,977.1732713798924,0.0028203762156618776,0.469
976,976.4159354544615,0.0014406278464297198,0.501
977,976.5438685002622,0.0026590368885314824,0.489
978,975.0385561893295,0.004501118597509829,0.473
979,970.6378959257969,0.004334872196998764,0.48
980,979.3166390513402,0.0031011979671816416,0.501
981,974.9408999134766,0.004336352196776824,0.495
982,979.9341555270152,0.0034953063688335957,0.496
983,977.0044623171899,0.0033741781045568795,0.467
984,981.6636602598373,-0.0005656073510591441,0.517
985,972.3474649657774,0.005377013629708518,0.464
986,971.9419753654622,0.005464459317125684,0.491
987,975.9541076335679,0.004000136128791212,0.497
988,975.0327577812329,0.00355367926901117,0.497
989,977.2071976684322,0.002741207901363039,0.491
990,981.107796856209,0.0018584463288497145,0.5
991,975.155321993313,0.0036787969530461457,0.515
992,975.2850307138708,0.0030922445040652523,0.497
993,977.1398791827924,0.0021961297359274043,0.485
994,971.1904381322702,0.005633334642697131,0.515
995,978.7428024445594,0.0026914637223446726,0.498
996,973.4557555428942,0.002971713176787106,0.51
997,969.7323268353294,0.006022538398248081,0.505
998,976.0309994168534,0.002544065490177289,0.483
999,979.1445484998026,0.0027912614199199284,0.478
1000,976.7531004312456,0.003601944555683974,0.485
1001,976.8924852566602,0.003860698642449788,0.508
1002,974.0361170657263,0.0038783483067025243,0.494
1003,977.8812758766678,0.0018087442373275714,0.5
1004,978.4376387835028,0.004374565557525112,0.508
1005,970.910897469708,0.004537726981746784,0.479
1006,977.986382362779,0.002984831352213823,0.507
1007,978.1476606665465,0.0018293262107483036,0.484
1008,975.7974599412402,0.0037164355842439233,0.489
1009,973.1481102267935,0.0030481186180537686,0.495
1010,976.9152106956717,0.0022732380422805258,0.479
1011,978.2027773800918,0.0021166201301114863,0.502
1012,976.8027606271288,0.002611926885595047,0.461
1013,974.8382121626265,0.0026953328200815473,0.487
1014,975.4683117873242,0.004866679112491469,0.5
1015,975.9914942093707,0.003856421484888533,0.494
1016,971.5780418483505,0.00441754544117642,0.491
1017,975.1848810377478,0.0032235155340737585,0.465
1018,978.6977489610398,0.0018928564964181512,0.49
1019,972.8743076577944,0.005527954057910112,0.494
1020,969.5966743874915,0.005712802381468322,0.471
1021,973.6599912299087,0.0029763116189866117,0.517
1022,974.2136247558319,0.004977797475167662,0.508
1023,976.4337547513674,0.004222496293043676,0.495
1024,975.659462092329,0.0034802846799041882,0.496
1025,976.4305178463471,0.0017496910246923496,0.514
1026,978.9147878341244,0.0028699402392325817,0.498
1027,975.4205130707649,0.004891182321960456,0.488
1028,978.1800964545637,0.0025435215149433137,0.511
1029,974.1272525754433,0.0056494044084449205,0.486
1030,976.3643605047663,0.0028026619293759665,0.487
1031,976.1482186026312,0.003426477252387267,0.497
1032,979.0663276928693,0.002718357732815032,0.5
1033,975.5389804411332,0.004776168433523245,0.462
1034,976.0163857013245,0.004251771783437874,0.511
1035,977.6556747167799,0.0037900560027152716,0.489
1036,974.7121252720091,0.005277533258273784,0.519
1037,977.2153671022476,0.004694126601951635,0.496
1038,976.9685500553286,0.0048815674774140986,0.483
1039,970.7830510245897,0.005561247221143642,0.523
1040,977.2935904530526,0.0028409108365650055,0.498
1041,974.0705574476261,0.0046356909859607085,0.517
1042,972.3627925650889,0.004917805161835565,0.504
1043,974.3341356633916,0.0035052642035631305,0.484
1044,975.5211596998919,0.003469054961378265,0.49
1045,974.157221881408,0.004461830396099758,0.48
1046,976.0385549209421,0.005231982724805144,0.508
1047,975.2296057373417,0.004600386380581495,0.477
1048,978.3187719593857,0.003937207711058404,0.504
1049,975.2218947459575,0.002709526520039314,0.503
1050,979.486333098899,0.0018593468452001184,0.487
1051,975.9144417921058,0.004114222389043085,0.48
1052,977.4844560142401,0.0021469104623416495,0.496
1053,976.2309418218144,0.003910265278971957,0.473
1054,977.1505117306167,0.003280822521627032,0.522
1055,976.4510915272228,0.0031622541298190763,0.442
1056,976.2221397493427,0.003151572069535807,0.488
1057,976.4866546145633,0.0034767435404408696,0.488
1058,975.8178316150219,0.004542370217682792,0.496
1059,977.5392492080351,0.0025601409846160374,0.487
1060,976.0117724046474,0.0036290217041344774,0.48
1061,975.1741475391291,0.002333476843195144,0.506
1062,980.6191409075534,0.0015184104467540424,0.482
1063,973.3369409282714,0.004689115190032323,0.501
1064,975.948167402251,0.004028523158349483,0.504
1065,971.8602977066397,0.004881484549769814,0.493
1066,972.9089563646219,0.0039323507850526325,0.507
1067,977.5364315557129,0.0021672283914809533,0.484
1068,976.3792769713716,0.0032685765957676674,0.501
1069,971.65496811882,0.003268159439095701,0.495
1070,974.4584084530079,0.00306425328340371,0.49
1071,977.1557173837684,0.002775724130616055,0.487
1072,979.5944419217731,0.0013642542919443405,0.497
1073,978.7654063839675,0.004115695711311938,0.49
1074,977.0364324316174,0.001967171877624251,0.502
1075,974.462268721541,0.005332971394950922,0.502
1076,977.5421071695362,0.001882204564231337,0.492
1077,976.2338527926748,0.004336353300300575,0.493
1078,975.6913307862454,0.002498196074548386,0.511
1079,972.2821425226163,0.004390303465702625,0.54
1080,977.4195683402119,0.003454264552911608,0.49
1081,976.4678487396328,0.0031139941881040143,0.5
1082,976.6045143378365,0.0027158695652788564,0.489
1083,970.8558004109244,0.004451630241826317,0.48
1084,977.7503439063382,0.002627793312661976,0.49
1085,975.7442384850162,0.003206610487551051,0.496
1086,974.8513656628681,0.002525068047064876,0.496
1087,974.0439916967434,0.0032695261371950713,0.503
1088,977.2125796601877,0.0019201454268483417,0.493
1089,973.8335994193155,0.004932156913208203,0.518
1090,975.6177738134555,0.003469998501537289,0.525
1091,973.0463321699992,0.004694470347477317,0.521
1092,977.5212726098924,0.005338371625336146,0.503
1093,978.4881449179136,0.0010324358248849945,0.484
1094,973.989437326198,0.0036518828834565674,0.495
1095,974.1074395794441,0.0034120338409732304,0.507
1096,977.8293316349907,0.00396136391560448,0.491
1097,976.0317673568698,0.001782315215672078,0.481
1098,976.2376581614676,0.00396701830247658,0.491
1099,977.8289120297281,0.0013130641841573967,0.51
1100,975.7415180497562,0.004174189995912286,0.484
1101,980.2169511643338,0.0017297220619463783,0.49
1102,975.7364873515724,0.0020514030558770858,0.484
1103,977.4111437412798,0.0028102787985685666,0.479
1104,977.7009667687906,0.0033375073843895085,0.462
1105,973.0726348501315,0.00428696336127639,0.469
1106,980.6400806647077,0.0019936051477521953,0.498
1107,978.0974432590167,0.0035269596484504228,0.498
1108,978.9275153373469,0.0024989281881833596,0.496
1109,979.226356176783,0.0031677124346296617,0.495
1110,973.8896675217248,0.003117157654375288,0.478
1111,972.2071678114473,0.0034656359252888446,0.517
1112,973.4297753545195,0.003938209000019952,0.48
1113,980.0335405550728,0.0012298031464989423,0.473
1114,976.1727667868006,0.002262100264026243,0.489
1115,979.5682515268002,0.0018160977334787294,0.496
1116,978.4046430018121,0.0022495144092183257,0.487
1117,980.4458133508208,0.0017491839179975778,0.501
1118,978.3037567066574,0.003436093363798724,0.509
1119,979.1111241937451,0.0027151847378246064,0.504
1120,977.8184127739225,0.003334090595965762,0.524
1121,975.2602380224824,0.0033930951439276776,0.51
1122,979.3498779092427,0.0023621324095527666,0.468
1123,973.1834256840518,0.005080924877436211,0.479
1124,977.3971710300582,0.0032616082393804556,0.504
1125,972.8399118863292,0.0037796408740500905,0.48
1126,978.4153695226738,0.0026329921469132834,0.473
1127,976.7742897540672,0.0027915363197535802,0.455
1128,981.1508552833529,0.00030483830506596374,0.493
1129,976.3236124179753,0.003221199191377373,0.488
1130,972.9914506845184,0.0048508109533884165,0.52
1131,977.4386754870511,0.0022386240502002895,0.504
1132,976.5695154917321,0.003755559458573229,0.499
1133,975.1834013080131,0.004562463438135225,0.514
1134,981.0186966093702,0.0017914960739522368,0.481
1135,978.1337823242858,0.003363828749512403,0.507
1136,973.2844606601252,0.004335662528272293,0.482
1137,974.9715591914975,0.003287897272343004,0.503
